"Organization ID","Company name","NAIC ID","Total number of confirmed complaints","Total policies","Complaint Index","Year of policy count","Line of coverage"
"3864","EPIC LIFE INSURANCE COMPANY, THE","64149","0","356","0","2022","Accident and Health"
"3866","GREAT AMERICAN SPIRIT INSURANCE COMPANY","33723","0","17","0","2022","Accident and Health"
"3886","STARMOUNT LIFE INSURANCE COMPANY","68985","0","108761","0","2022","Accident and Health"
"3907","WELLFLEET INSURANCE COMPANY","32280","0","5796","0","2022","Accident and Health"
"7487","AMALGAMATED LIFE INSURANCE COMPANY","60216","0","2601","0","2022","Accident and Health"
"7545","TIAA-CREF LIFE INSURANCE COMPANY","60142","0","33","0","2022","Accident and Health"
"7713","OLD SURETY LIFE INSURANCE COMPANY","67326","0","8675","0","2022","Accident and Health"
"7717","SHA, L.L.C.","95138","10","13593","40.29","2022","Accident and Health"
"7791","AF&L INSURANCE COMPANY","35963","0","553","0","2022","Accident and Health"
"8032","AMERIGROUP TEXAS, INC.","95314","0","834978","0","2022","Accident and Health"
"8126","BENCHMARK INSURANCE COMPANY","41394","0","1240","0","2022","Accident and Health"
"8174","EMPHESYS INSURANCE COMPANY","88595","0","1041","0","2022","Accident and Health"
"8237","TEXAS CHILDREN'S HEALTH PLAN, INC.","95329","0","607774","0","2022","Accident and Health"
"8254","PARKLAND COMMUNITY HEALTH PLAN, INC., A PROGRAM OF DALLAS COUNTY HOSPITAL DISTRICT","95414","0","4927","0","2022","Accident and Health"
"8294","CIGNA HEALTHCARE OF TEXAS, INC.","95383","2","3480","31.48","2022","Accident and Health"
"8496","HIGHMARK CASUALTY INSURANCE COMPANY","35599","0","3630","0","2022","Accident and Health"
"8688","COOK CHILDREN'S HEALTH PLAN","95822","0","3485","0","2022","Accident and Health"
"8868","CITIZENS SECURITY LIFE INSURANCE COMPANY","61921","0","169","0","2022","Accident and Health"
"9358","SUPERIOR HEALTHPLAN NETWORK","71013","0","685789","0","2022","Accident and Health"
"9394","UTMB HEALTH PLANS, INC.","95764","0","91","0","2022","Accident and Health"
"9689","S.USA LIFE INSURANCE COMPANY, INC.","60183","0","1864","0","2022","Accident and Health"
"10047","BLUE CROSS AND BLUE SHIELD OF TEXAS, A DIVISION OF HEALTH CARE SERVICE CORPORATION","70670","132","1532649","4.72","2022","Accident and Health"
"10087","ZURICH AMERICAN INSURANCE COMPANY","16535","0","764","0","2022","Accident and Health"
"10148","COMMUNITY HEALTH CHOICE, INC.","95615","6","94359","3.48","2022","Accident and Health"
"10198","SUPERIOR HEALTHPLAN, INC.","95647","54","785653","3.76","2022","Accident and Health"
"10898","MANAGED DENTALGUARD, INC.","52556","0","42128","0","2022","Accident and Health"
"11101","LEADERS LIFE INSURANCE COMPANY","74799","0","253","0","2022","Accident and Health"
"12186","USABLE LIFE","94358","0","417","0","2022","Accident and Health"
"12460","DRISCOLL CHILDREN'S HEALTH PLAN","95809","0","1112","0","2022","Accident and Health"
"13190","PENN MUTUAL LIFE INSURANCE COMPANY, THE","67644","0","26","0","2022","Accident and Health"
"13191","METROPOLITAN LIFE INSURANCE COMPANY","65978","15","3919820","0.21","2022","Accident and Health"
"13240","SUN LIFE ASSURANCE COMPANY OF CANADA","80802","1","404509","0.14","2022","Accident and Health"
"13242","INDEPENDENT ORDER OF FORESTERS, THE","58068","0","2337","0","2022","Accident and Health"
"13948","MEMORIAL HERMANN HEALTH INSURANCE COMPANY","10076","0","1156","0","2022","Accident and Health"
"14209","INDEPENDENCE AMERICAN INSURANCE COMPANY","26581","0","7118","0","2022","Accident and Health"
"14275","SELECTCARE OF TEXAS, INC.","10096","0","39806","0","2022","Accident and Health"
"14633","UNIFIED LIFE INSURANCE COMPANY","11121","0","80574","0","2022","Accident and Health"
"14641","COMMUNITY FIRST INSURANCE PLANS","11143","0","409","0","2022","Accident and Health"
"14666","UNITEDHEALTHCARE COMMUNITY PLAN OF TEXAS, L.L.C.","11141","0","2972","0","2022","Accident and Health"
"14775","EL PASO FIRST HEALTH PLANS, INC.","52635","0","111800","0","2022","Accident and Health"
"14911","ATLANTIC SPECIALTY INSURANCE COMPANY","27154","0","4376","0","2022","Accident and Health"
"18897","BAYLOR SCOTT & WHITE INSURANCE COMPANY","11670","1","6443","8.5","2022","Accident and Health"
"21107","VANTIS LIFE INSURANCE COMPANY","68632","0","127","0","2022","Accident and Health"
"21838","LIFE OF THE SOUTH INSURANCE COMPANY","97691","0","30884","0","2022","Accident and Health"
"23469","MOLINA HEALTHCARE OF TEXAS, INC.","10757","38","55171","37.72","2022","Accident and Health"
"23479","CATHOLIC FINANCIAL LIFE","56030","0","5","0","2022","Accident and Health"
"23859","AMFIRST INSURANCE COMPANY","60250","0","5124","0","2022","Accident and Health"
"23939","DENTAQUEST USA INSURANCE COMPANY, INC.","12307","1","5282","10.37","2022","Accident and Health"
"24275","CSI LIFE INSURANCE COMPANY","82880","0","992","0","2022","Accident and Health"
"24740","WELLCARE PRESCRIPTION INSURANCE, INC.","10155","0","271396","0","2022","Accident and Health"
"26483","SILVERSCRIPT INSURANCE COMPANY","12575","0","304855","0","2022","Accident and Health"
"27082","KS PLAN ADMINISTRATORS, LLC","12827","0","45666","0","2022","Accident and Health"
"27913","AMERICAN CONTINENTAL INSURANCE COMPANY","12321","0","1078","0","2022","Accident and Health"
"28079","WELLCARE OF TEXAS, INC.","12964","0","112162","0","2022","Accident and Health"
"28513","PURITAN LIFE INSURANCE COMPANY OF AMERICA","71390","0","1758","0","2022","Accident and Health"
"29066","SAVINGS BANK MUTUAL LIFE INSURANCE COMPANY OF MASSACHUSETTS, THE","70435","0","349","0","2022","Accident and Health"
"29561","SENTINEL SECURITY LIFE INSURANCE COMPANY","68802","0","1159","0","2022","Accident and Health"
"29801","CARE N' CARE INSURANCE COMPANY, INC.","13151","0","11749","0","2022","Accident and Health"
"30098","UNITED SECURITY ASSURANCE COMPANY OF PENNSYLVANIA","42129","0","1909","0","2022","Accident and Health"
"37762","MOLINA HEALTHCARE OF TEXAS INSURANCE COMPANY","13778","2","4845","22.61","2022","Accident and Health"
"46957","AMERIGROUP INSURANCE COMPANY","14078","0","231948","0","2022","Accident and Health"
"48994","PUBLIC SERVICE HEALTH CLUB",,"0","1325","0","2022","Accident and Health"
"49005","ILLINOIS UNION INSURANCE COMPANY","27960","0","1","0","2022","Accident and Health"
"49022","GREAT LAKES REINSURANCE (U.K.) SE",,"0","2","0","2022","Accident and Health"
"50626","UNITED STATES FIRE INSURANCE COMPANY","21113","1","107358","0.51","2022","Accident and Health"
"50967","KINSALE INSURANCE COMPANY","38920","0","1","0","2022","Accident and Health"
"51833","CHRISTUS HEALTH PLAN","14154","6","25612","12.83","2022","Accident and Health"
"51990","EVANSTON INSURANCE COMPANY","35378","0","1","0","2022","Accident and Health"
"52797","SENDERO HEALTH PLANS, INC.","14151","1","4603","11.9","2022","Accident and Health"
"53932","EDUCATORS HEALTH PLANS LIFE, ACCIDENT AND HEALTH, INC.","12515","1","27108","2.02","2022","Accident and Health"
"55799","AIG SPECIALTY INSURANCE COMPANY","26883","0","31","0","2022","Accident and Health"
"55803","HOMELAND INSURANCE COMPANY OF NEW YORK","34452","0","4154","0","2022","Accident and Health"
"55949","UNDERWRITERS AT LLOYD'S, LONDON",,"0","2389","0","2022","Accident and Health"
"56049","HDI GLOBAL SPECIALTY SE",,"0","16","0","2022","Accident and Health"
"56197","PLATEAU INSURANCE COMPANY","97152","0","107720","0","2022","Accident and Health"
"56288","TOKIO MARINE GRV RE, INC.","11243","0","1","0","2022","Accident and Health"
"56661","CRUM & FORSTER SPECIALTY INSURANCE COMPANY","44520","0","539","0","2022","Accident and Health"
"56693","REPUBLIC-VANGUARD INSURANCE COMPANY","40479","0","5","0","2022","Accident and Health"
"63163","GCU","56693","0","81","0","2022","Accident and Health"
"64575","OMAHA INSURANCE COMPANY","13100","0","18437","0","2022","Accident and Health"
"65149","HUMANA BENEFIT PLAN OF ILLINOIS, INC.","60052","0","12650","0","2022","Accident and Health"
"67447","SUPERIOR VISION INSURANCE, INC.","60188","0","294937","0","2022","Accident and Health"
"76352","HAMILTON INSURANCE DAC",,"0","6","0","2022","Accident and Health"
"83620","EVERENCE ASSOCIATION, INC.","57991","0","25","0","2022","Accident and Health"
"84989","AMERICAN PROGRESSIVE LIFE AND HEALTH INSURANCE COMPANY OF NEW YORK","80624","0","17","0","2022","Accident and Health"
"89920","MODA HEALTH PLAN, INC.","47098","1","470","116.53","2022","Accident and Health"
"97227","NATIONAL PROSPERITY LIFE AND HEALTH INSURANCE COMPANY, INC.","15952","0","77","0","2022","Accident and Health"
"99068","ENDURANCE WORLDWIDE INSURANCE LIMITED",,"0","20","0","2022","Accident and Health"
"104755","OSCAR INSURANCE COMPANY","15777","35","121568","15.77","2022","Accident and Health"
"104774","PEKIN LIFE INSURANCE COMPANY","67628","0","509","0","2022","Accident and Health"
"105858","LOYAL CHRISTIAN BENEFIT ASSOCIATION","56758","0","11","0","2022","Accident and Health"
"109443","HUMANA BENEFIT PLAN OF TEXAS, INC.","15886","0","215","0","2022","Accident and Health"
"113922","ATLANTIC COAST LIFE INSURANCE COMPANY","61115","0","708","0","2022","Accident and Health"
"124317","GPM HEALTH AND LIFE INSURANCE COMPANY","67059","0","2257","0","2022","Accident and Health"
"125091","TEXAS HEALTH + AETNA HEALTH INSURANCE COMPANY","16121","0","7131","0","2022","Accident and Health"
"125092","TEXAS HEALTH + AETNA HEALTH PLAN INC.","16132","0","71","0","2022","Accident and Health"
"125934","COMMUNITY HEALTH CHOICE TEXAS, INC.","16133","0","411539","0","2022","Accident and Health"
"126557","THIRD COAST INSURANCE COMPANY","10713","0","272","0","2022","Accident and Health"
"132882","COMPREHENSIVE MOBILE INSURANCE COMPANY, INC.","15238","0","24","0","2022","Accident and Health"
"135645","LASSO HEALTHCARE INSURANCE COMPANY","76503","0","3","0","2022","Accident and Health"
"136406","SOUTHERN GUARANTY INSURANCE COMPANY","19178","0","8266","0","2022","Accident and Health"
"136913","CAREFIRST DIVERSIFIED BENEFITS","60113","0","16","0","2022","Accident and Health"
"137715","SURENCY LIFE & HEALTH INSURANCE COMPANY","13175","0","1636","0","2022","Accident and Health"
"137881","WELLCARE NATIONAL HEALTH INSURANCE COMPANY","16342","0","5028","0","2022","Accident and Health"
"138798","CHA HMO, INC.","95158","0","165130","0","2022","Accident and Health"
"139392","SBLI USA LIFE INSURANCE COMPANY, INC.","60176","0","1384","0","2022","Accident and Health"
"140055","HUMANA INSURANCE COMPANY OF KENTUCKY","60219","0","46136","0","2022","Accident and Health"
"140915","IMPERIAL INSURANCE COMPANIES, INC.","16348","0","750","0","2022","Accident and Health"
"142051","SCOTT & WHITE CARE PLANS","16426","6","18263","17.99","2022","Accident and Health"
"142813","DENTAL CARE PLUS, INC.","96265","0","10022","0","2022","Accident and Health"
"144008","MEMORIAL HERMANN COMMERCIAL HEALTH PLAN, INC.","16433","0","5090","0","2022","Accident and Health"
"149012","DEVOTED HEALTH PLAN OF TEXAS, INC.","16487","0","28364","0","2022","Accident and Health"
"151627","UNITED SECURITY HEALTH AND CASUALTY INSURANCE COMPANY","81108","0","9","0","2022","Accident and Health"
"154201","OMAHA SUPPLEMENTAL INSURANCE COMPANY","16537","0","73642","0","2022","Accident and Health"
"154588","TEXAS INDEPENDENCE HEALTH PLAN, INC.","16552","0","1791","0","2022","Accident and Health"
"162790","CIGNA GLOBAL INSURANCE COMPANY LIMITED",,"0","107","0","2022","Accident and Health"
"162795","CONVEX INSURANCE UK LIMITED",,"0","486","0","2022","Accident and Health"
"164374","AMERICAN HEALTH PLAN OF TEXAS, INC.","16761","0","664","0","2022","Accident and Health"
"164498","FRIDAY HEALTH INSURANCE COMPANY, INC.","16803","17","194369","4.79","2022","Accident and Health"
"165152","AETNA BETTER HEALTH OF KANSAS INC.","16072","0","13576","0","2022","Accident and Health"
"171198","PALOMAR EXCESS AND SURPLUS INSURANCE COMPANY","16754","0","1","0","2022","Accident and Health"
"171779","MANHATTANLIFE OF AMERICA INSURANCE COMPANY","16755","0","73","0","2022","Accident and Health"
"175812","CENTENE VENTURE INSURANCE COMPANY TEXAS","16990","0","3034","0","2022","Accident and Health"
"75","GHS INSURANCE COMPANY","29718","0","8282","0","2023","Accident and Health"
"79","AMERICAN NATIONAL LIFE INSURANCE COMPANY OF TEXAS","71773","0","8345","0","2023","Accident and Health"
"87","AMERICAN PUBLIC LIFE INSURANCE COMPANY","60801","0","3869","0","2023","Accident and Health"
"91","AMERICAN REPUBLIC INSURANCE COMPANY","60836","0","274","0","2023","Accident and Health"
"93","CELTIC INSURANCE COMPANY","80799","130","368727","13.83","2023","Accident and Health"
"97","CHRISTIAN FIDELITY LIFE INSURANCE COMPANY","61859","0","1637","0","2023","Accident and Health"
"98","COVENTRY HEALTH AND LIFE INSURANCE COMPANY","81973","0","5","0","2023","Accident and Health"
"102","IRONSHORE INDEMNITY INC.","23647","0","165","0","2023","Accident and Health"
"109","AMERICAN INCOME LIFE INSURANCE COMPANY","60577","0","323764","0","2023","Accident and Health"
"121","WILTON REASSURANCE LIFE COMPANY OF NEW YORK","60704","0","3","0","2023","Accident and Health"
"135","AMERICAN NATIONAL INSURANCE COMPANY","60739","0","31312","0","2023","Accident and Health"
"138","AMERICAN FIDELITY ASSURANCE COMPANY","60410","0","85417","0","2023","Accident and Health"
"147","SAGICOR LIFE INSURANCE COMPANY","60445","0","1","0","2023","Accident and Health"
"152","AMERICAN GENERAL LIFE INSURANCE COMPANY","60488","0","23857","0","2023","Accident and Health"
"161","AMERICAN HEALTH AND LIFE INSURANCE COMPANY","60518","0","64441","0","2023","Accident and Health"
"162","AMERICAN HERITAGE LIFE INSURANCE COMPANY","60534","0","351843","0","2023","Accident and Health"
"164","AMERICAN HOME LIFE INSURANCE COMPANY, THE","60542","0","153","0","2023","Accident and Health"
"169","EVERLAKE LIFE INSURANCE COMPANY","60186","0","7421","0","2023","Accident and Health"
"195","AETNA HEALTH AND LIFE INSURANCE COMPANY","78700","1","12329","3.18","2023","Accident and Health"
"202","THRIVENT FINANCIAL FOR LUTHERANS","56014","0","8196","0","2023","Accident and Health"
"226","AAA LIFE INSURANCE COMPANY","71854","0","27638","0","2023","Accident and Health"
"244","ACE PROPERTY AND CASUALTY INSURANCE COMPANY","20699","0","7947","0","2023","Accident and Health"
"245","AETNA LIFE INSURANCE COMPANY","60054","53","349140","5.96","2023","Accident and Health"
"582","STANDARD INSURANCE COMPANY","69019","2","572042","0.14","2023","Accident and Health"
"617","NASSAU LIFE AND ANNUITY COMPANY","93734","0","1708","0","2023","Accident and Health"
"625","ARCH INSURANCE COMPANY","11150","0","192","0","2023","Accident and Health"
"632","JOHN HANCOCK LIFE & HEALTH INSURANCE COMPANY","93610","0","3230","0","2023","Accident and Health"
"643","TIER ONE INSURANCE COMPANY","92908","0","11328","0","2023","Accident and Health"
"657","BANNER LIFE INSURANCE COMPANY","94250","0","4053","0","2023","Accident and Health"
"660","MARKEL INSURANCE COMPANY","38970","0","1502","0","2023","Accident and Health"
"672","HCC LIFE INSURANCE COMPANY","92711","0","31","0","2023","Accident and Health"
"689","HM LIFE INSURANCE COMPANY","93440","0","145028","0","2023","Accident and Health"
"697","KILPATRICK LIFE INSURANCE COMPANY","74918","0","345","0","2023","Accident and Health"
"702","HUMANA HEALTH PLAN OF TEXAS, INC.","95024","14","25892","21.21","2023","Accident and Health"
"704","UNIMERICA INSURANCE COMPANY","91529","0","14","0","2023","Accident and Health"
"720","MASSMUTUAL ASCEND LIFE INSURANCE COMPANY","63312","0","23","0","2023","Accident and Health"
"728","FORETHOUGHT LIFE INSURANCE COMPANY","91642","0","1554","0","2023","Accident and Health"
"753","FEDERATED LIFE INSURANCE COMPANY","63258","0","1384","0","2023","Accident and Health"
"762","MONITOR LIFE INSURANCE COMPANY OF NEW YORK","81442","0","57","0","2023","Accident and Health"
"767","COLUMBIAN MUTUAL LIFE INSURANCE COMPANY","62103","0","5","0","2023","Accident and Health"
"770","ZURICH AMERICAN LIFE INSURANCE COMPANY","90557","0","6900","0","2023","Accident and Health"
"775","BANKERS FIDELITY ASSURANCE COMPANY","71919","0","746","0","2023","Accident and Health"
"780","NIPPON LIFE INSURANCE COMPANY OF AMERICA","81264","0","4832","0","2023","Accident and Health"
"781","NEW ENGLAND LIFE INSURANCE COMPANY","91626","0","174","0","2023","Accident and Health"
"788","SCOTT AND WHITE HEALTH PLAN","95099","21","167741","4.91","2023","Accident and Health"
"796","SONS OF NORWAY","57142","0","1","0","2023","Accident and Health"
"797","BEAZLEY INSURANCE COMPANY, INC.","37540","0","1244","0","2023","Accident and Health"
"801","UNITED AMERICAN INSURANCE COMPANY","92916","0","14124","0","2023","Accident and Health"
"819","BEST LIFE AND HEALTH INSURANCE COMPANY","90638","0","6517","0","2023","Accident and Health"
"834","WESTPORT INSURANCE CORPORATION","39845","0","4","0","2023","Accident and Health"
"835","TRUASSURE INSURANCE COMPANY","92525","0","687","0","2023","Accident and Health"
"846","HOUSTON CASUALTY COMPANY","42374","0","55","0","2023","Accident and Health"
"856","IA AMERICAN LIFE INSURANCE COMPANY","91693","0","35","0","2023","Accident and Health"
"867","WELLPOINT LIFE AND HEALTH INSURANCE COMPANY","80314","0","87","0","2023","Accident and Health"
"871","UNITED NATIONAL LIFE INSURANCE COMPANY OF AMERICA","92703","0","4660","0","2023","Accident and Health"
"892","MUTUAL OF AMERICA LIFE INSURANCE COMPANY","88668","0","321","0","2023","Accident and Health"
"910","ALLIANZ LIFE INSURANCE COMPANY OF NORTH AMERICA","90611","0","6349","0","2023","Accident and Health"
"917","GLOBE LIFE AND ACCIDENT INSURANCE COMPANY","91472","0","19914","0","2023","Accident and Health"
"947","MANHATTANLIFE INSURANCE AND ANNUITY COMPANY","61883","3","84629","1.39","2023","Accident and Health"
"962","FIRST HEALTH LIFE & HEALTH INSURANCE COMPANY","90328","0","2153","0","2023","Accident and Health"
"997","STARR INDEMNITY & LIABILITY COMPANY","38318","0","9","0","2023","Accident and Health"
"999","AMEX ASSURANCE COMPANY","27928","0","117340","0","2023","Accident and Health"
"1013","DEARBORN LIFE INSURANCE COMPANY","71129","0","1532350","0","2023","Accident and Health"
"1018","OMAHA HEALTH INSURANCE COMPANY","88080","0","7698","0","2023","Accident and Health"
